TUCASEID,TULINENO,TUYEAR,TUMONTH,TEABSRSN,TEERN,TEERNH1O,TEERNH2,TEERNHRO,TEERNHRY,TEERNPER,TEERNRT,TEERNUOT,TEERNWKP,TEHRFTPT,TEHRUSL1,TEHRUSL2,TEHRUSLT,TEIO1COW,TEIO1ICD,TEIO1OCD,TELAYAVL,TELAYLK,TELFS,TELKAVL,TELKM1,TEMJOT,TERET1,TESCHENR,TESCHFT,TESCHLVL,TESPEMPNOT,TESPUHRS,TRCHILDNUM,TRDPFTPT,TRDTIND1,TRDTOCC1,TRERNHLY,TRERNUPD,TRERNWA,TRHERNAL,TRHHCHILD,TRHOLIDAY,TRIMIND1,TRMJIND1,TRMJOCC1,TRMJOCGR,TRNHHCHILD,TRNUMHOU,TROHHCHILD,TRSPFTPT,TRSPPRES,TRTALONE,TRTALONE_WK,TRTCC,TRTCCC,TRTCCC_WK,TRTCCTOT,TRTCHILD,TRTCOC,TRTEC,TRTFAMILY,TRTFRIEND,TRTHH,TRTHHFAMILY,TRTNOCHILD,TRTNOHH,TRTO,TRTOHH,TRTOHHCHILD,TRTONHH,TRTONHHCHILD,TRTSPONLY,TRTSPOUSE,TRTUNMPART,TRWERNAL,TRYHHCHILD,TTHR,TTOT,TTWK,TUABSOT,TUBUS,TUBUS1,TUBUS2OT,TUBUSL1,TUBUSL2,TUBUSL3,TUBUSL4,TUCC2,TUCC4,TUCC5B_CK,TUCC5_CK,TUCC9,TUDIARYDATE,TUDIARYDAY,TUDIS,TUDIS1,TUDIS2,TUECYTD,TUELDER,TUELFREQ,TUELNUM,TUERN2,TUERNH1C,TUFINLWGT,TUFWK,TUIO1MFG,TUIODP1,TUIODP2,TUIODP3,TULAY,TULAY6M,TULAYAVR,TULAYDT,TULK,TULKAVR,TULKDK1,TULKDK2,TULKDK3,TULKDK4,TULKDK5,TULKDK6,TULKM2,TULKM3,TULKM4,TULKM5,TULKM6,TULKPS1,TULKPS2,TULKPS3,TULKPS4,TULKPS5,TULKPS6,TURETOT,TUSPABS,TUSPUSFT,TUSPWK,TXABSRSN,TXERN,TXERNH1O,TXERNH2,TXERNHRO,TXERNHRY,TXERNPER,TXERNRT,TXERNUOT,TXERNWKP,TXHRFTPT,TXHRUSL1,TXHRUSL2,TXHRUSLT,TXIO1COW,TXIO1ICD,TXIO1OCD,TXLAYAVL,TXLAYLK,TXLFS,TXLKAVL,TXLKM1,TXMJOT,TXRET1,TXSCHENR,TXSCHFT,TXSCHLVL,TXSPEMPNOT,TXSPUHRS,TXTCC,TXTCCTOT,TXTCOC,TXTHH,TXTNOHH,TXTO,TXTOHH,TXTONHH,TRLVMODR
20240101240656,1,2024,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-4,-1,-4,6,7270,2100,-1,-1,1,-1,-1,2,-1,-1,-1,-1,1,-4,0,1,36,7,-1,-1,-1,-1,2,0,13,9,2,1,2,2,2,3,1,55,810,0,0,0,0,0,0,-1,30,0,0,30,0,0,0,0,0,0,0,30,30,0,-1,-1,0,0,0,-1,1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,20240128,1,-1,-1,-1,-1,2,-1,-1,-1,-1,2533597.856628,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,0,-1,0,0,-1,-1,-1,-1,-1,-1
20240101240658,1,2024,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,2,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,2,2,-1,1,730,730,0,0,0,0,50,0,-1,230,0,0,180,50,0,0,0,0,0,0,180,180,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240130,3,-1,-1,-1,-1,2,-1,-1,-1,-1,9638699.820922,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1
20240101240660,1,2024,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,2,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,2,2,-1,1,570,570,0,0,0,0,0,0,-1,360,210,0,360,0,0,0,0,0,0,0,150,360,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240121,1,-1,-1,-1,-1,2,-1,-1,-1,-1,3649480.973358,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1
20240101240678,1,2024,1,-1,-1,-1,2500,-1,1,2,1,2,-1,2,-4,-1,-4,4,7071,9620,-1,-1,1,-1,-1,2,-1,1,1,2,-1,-1,0,2,34,22,2500,1,30000,0,2,0,12,8,10,6,2,3,2,-1,3,455,455,0,0,0,0,0,0,-1,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,20240121,1,-1,-1,-1,-1,2,-1,-1,-1,-1,11061830.789521,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,0,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20240101240724,1,2024,1,-1,-1,-1,-1,-1,2,6,2,2,52,-1,040,-1,040,3,7860,2320,-1,-1,1,-1,-1,2,-1,2,-1,-1,-1,-1,0,1,40,8,-1,1,121153,-1,2,0,15,10,2,1,2,1,2,-1,3,535,775,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240127,7,-1,-1,-1,2,1,3,1,-1,-1,6002342.514948,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20240101240738,1,2024,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-4,-1,-4,6,0290,6050,-1,-1,1,-1,-1,2,-1,-1,-1,-1,2,-1,0,1,1,18,-1,-1,-1,-1,2,0,1,1,6,4,2,2,2,-1,1,90,405,0,0,0,0,0,0,-1,405,0,0,405,0,0,0,0,0,0,0,405,405,0,-1,-1,0,0,0,-1,1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,20240125,5,-1,-1,-1,-1,2,-1,-1,-1,-1,5924578.272974,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,10,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1
20240101240750,1,2024,1,-1,-1,-1,-1,-1,2,6,2,2,52,-1,040,008,048,2,7860,1065,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,45,0,1,40,3,-1,0,96153,-1,2,0,15,10,2,1,2,2,2,1,1,215,215,0,30,510,0,0,0,-1,15,165,0,15,0,0,0,0,0,0,0,15,15,0,0,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240123,3,-1,-1,-1,2,1,5,1,-1,-1,14452829.177419,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,0,-1,0,0,-1,-1,-1,-1,-1,1
20240101240766,1,2024,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,1,2,-1,3,720,720,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,1,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,20240127,7,-1,-1,-1,-1,2,-1,-1,-1,-1,2844199.077268,2,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1
20240101240811,1,2024,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,2,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,2,2,-1,3,315,315,0,0,0,0,0,0,-1,720,0,0,720,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240122,2,1,-1,-1,-1,-3,-1,-1,-1,-1,9780509.516445,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,43,1,1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1
20240101240817,1,2024,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,2,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,2,2,-1,1,285,285,0,0,0,0,255,0,-1,670,0,0,670,255,0,0,0,0,0,0,415,670,0,-1,-1,0,0,0,-1,1,2,-1,1,2,-1,-1,-1,-1,-1,-1,-1,20240127,7,-1,-1,-1,-1,2,-1,-1,-1,-1,3659905.478888,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1
20240101240839,1,2024,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,1,2,-1,3,525,525,0,0,0,0,0,0,-1,403,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240122,2,-1,-1,-1,2,1,2,1,-1,-1,7815817.729795,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1
20240101240851,1,2024,1,-1,-1,2300,-1,11,1,1,-1,2,-1,-1,011,-1,011,2,7860,2350,-1,-1,1,-1,-1,2,-1,-1,-1,-1,-1,-1,0,2,40,8,2300,1,25300,0,2,0,15,10,2,1,2,1,2,-1,3,618,618,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240127,7,-1,-1,-1,-1,2,-1,-1,-1,-1,2435734.440609,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20240101240865,1,2024,1,-1,-1,-1,-1,-1,2,6,2,2,52,-1,040,-1,040,1,9590,5860,-1,-1,1,-1,-1,2,-1,-1,-1,-1,-1,-1,0,1,51,17,-1,0,194230,-1,2,0,21,13,5,3,2,1,2,-1,3,210,690,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240121,1,-1,-1,-1,-1,2,-1,-1,-1,-1,5979698.358806,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20240101240875,1,2024,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,035,-1,035,7,8980,4330,-1,-1,1,-1,-1,2,-1,2,-1,-1,-1,-1,1,1,48,15,-1,-1,-1,-1,1,0,20,12,3,2,2,2,1,-1,3,380,380,0,0,0,0,15,0,-1,15,220,0,15,0,0,0,0,15,0,0,0,0,0,-1,17,0,0,0,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,20240127,7,-1,-1,-1,-1,2,-1,-1,-1,-1,3932298.275916,1,2,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1
20240101240876,1,2024,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,2,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,2,2,-1,1,135,135,0,0,0,0,0,0,-1,825,0,0,825,0,0,0,0,0,0,0,825,825,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240128,1,-1,-1,-1,2,1,3,1,-1,-1,5981306.355718,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1
20240101240880,1,2024,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,2,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,2,2,-1,1,350,350,0,0,0,0,75,0,-1,435,0,0,435,75,0,0,0,0,0,0,360,435,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240131,4,-1,-1,-1,-1,2,-1,-1,-1,-1,8878597.706860,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1
20240101240896,1,2024,1,-1,-1,-1,-1,-1,2,6,2,2,52,-1,045,-1,045,4,4470,4710,-1,-1,1,-1,-1,2,-1,2,-1,-1,1,45,1,1,21,16,-1,1,165384,-1,1,0,6,5,4,3,2,3,1,1,1,151,151,700,0,0,700,249,0,-1,594,0,700,594,0,0,700,700,249,0,0,345,592,0,0,3,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,07:45:00,22:00:00,-1,-1,-1,20240128,1,-1,-1,-1,-1,2,-1,-1,-1,-1,5181424.091062,1,3,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,0,0,0,0,0,-1,0,0,-1,1
20240101240904,1,2024,1,-1,-1,-1,5300,-1,1,6,1,1,52,-1,040,-1,040,4,8180,1760,-1,-1,1,-1,-1,2,-1,-1,-1,-1,-1,-1,0,1,42,5,5300,1,192307,1,2,0,16,10,2,1,2,1,2,-1,3,410,410,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240127,7,-1,-1,-1,-1,2,-1,-1,-1,-1,3917355.603881,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,42,1,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20240101240905,1,2024,1,-1,-1,2500,-1,45,1,1,-1,2,-1,-1,040,-1,040,4,0770,6200,-1,-1,1,-1,-1,2,-1,2,-1,-1,-1,-1,1,1,4,19,2500,0,112500,0,1,0,3,3,7,5,2,2,1,-1,3,0,0,660,0,0,660,900,0,-1,900,0,660,900,0,0,660,660,900,0,0,0,0,0,0,7,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,08:30:00,19:30:00,-1,-1,-1,20240127,7,-1,-1,-1,-1,2,-1,-1,-1,-1,3760357.951831,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,-1,-1,0,0,0,0,-1,0,0,-1,1
20240101240963,1,2024,1,-1,-1,-1,-1,-1,2,6,2,2,52,-1,050,-1,050,4,3291,0052,-1,-1,1,-1,-1,2,-1,2,-1,-1,1,45,2,1,7,1,-1,0,230769,-1,1,0,4,4,1,1,2,4,1,1,1,430,430,60,0,0,60,230,0,-1,560,0,60,560,0,0,60,60,230,0,0,330,540,0,0,10,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-2,22:00:00,-1,-1,-1,20240128,1,-1,-1,-1,-1,2,-1,-1,-1,-1,3381434.094388,1,1,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,0,0,0,0,0,-1,0,0,-1,1
20240101240987,1,2024,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,1,2,-1,3,960,960,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240122,2,-1,-1,-1,-1,2,-1,-1,-1,-1,7665864.781194,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1
20240101241018,1,2024,1,-1,-1,-1,-1,-1,2,6,2,2,52,-1,040,-1,040,4,3580,1021,-1,-1,1,-1,-1,2,-1,2,-1,-1,1,40,1,1,10,3,-1,1,140384,-1,1,0,4,4,2,1,2,3,1,1,1,130,610,60,0,0,60,150,0,-1,255,0,60,255,20,0,60,60,130,0,0,125,215,0,0,1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,07:00:00,19:30:00,-1,-1,-1,20240124,4,-1,-1,-1,-1,2,-1,-1,-1,-1,12274919.557515,1,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,0,0,0,0,0,-1,0,0,-1,1
20240101241026,1,2024,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,2,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,2,2,-1,1,150,150,0,0,0,0,0,0,-1,570,0,0,570,0,0,0,0,0,0,0,570,570,0,-1,-1,0,0,0,-1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240128,1,-1,-1,-1,-1,2,-1,-1,-1,-1,2247495.055132,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1
20240101241041,1,2024,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,1,40,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,2,2,1,1,95,95,0,0,0,0,0,0,-1,635,0,0,635,0,0,0,0,0,0,0,635,635,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240121,1,-1,-1,-1,2,1,3,2,-1,-1,9590856.938467,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,0,-1,0,0,-1,-1,-1,-1,-1,-1
20240101241067,1,2024,1,-1,-1,-1,-1,-1,2,6,2,2,52,-1,040,010,050,3,7860,2310,-1,-1,1,-1,-1,1,-1,2,-1,-1,1,40,0,1,40,8,-1,0,96153,-1,2,0,15,10,2,1,2,2,2,1,1,0,300,0,0,0,0,0,0,-1,490,0,0,490,0,0,0,0,0,0,0,305,490,0,0,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240128,1,-1,-1,-1,-1,2,-1,-1,-1,-1,6936029.082296,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,0,-1,0,0,-1,-1,-1,-1,-1,1
20240101241083,1,2024,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,2,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,2,2,-1,1,155,155,0,0,0,415,415,415,60,750,0,0,660,415,0,0,0,0,0,0,335,660,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,20240129,2,-1,-1,-1,1,1,1,4,-1,-1,13307413.282625,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1
20240101241101,1,2024,1,-1,-1,1650,-1,40,1,1,-1,2,-1,-1,040,-1,040,4,7071,4251,-1,-1,1,-1,-1,2,-1,-1,-1,-1,-1,-1,0,1,34,14,1650,1,66000,0,2,0,12,8,3,2,2,3,2,-1,3,360,840,0,0,30,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240126,6,-1,-1,-1,-1,2,-1,-1,-1,-1,18066302.126684,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
